media_id,director_id
3787,1945
3787,1946
3787,1947
3787,1948
3787,6721
3788,1949
3789,1950
3789,1951
3790,1952
3791,1953
3792,433
3793,1954
3794,1955
3795,1956
3796,620
3797,1957
3799,1958
3800,1959
3801,1958
3802,1960
3803,1961
3804,1962
3804,1963
3804,1964
3805,827
3806,18
3807,757
3808,1965
3809,1966
3810,1967
3811,1968
3811,1969
3812,450
3812,9653
3813,1970
3814,1971
3815,876
3816,1972
3817,1973
3817,1974
3818,1975
3818,6050
3819,1976
3820,1977
3820,1977
3820,4528
3821,1978
3822,920
3823,1979
3824,1980
3825,1981
3826,1982
3826,1983
3827,171
3828,1984
3829,10689
3830,1985
3830,1986
3831,1987
3832,1526
3833,1988
3834,1989
3834,1990
3835,1017
3836,1991
3836,1992
3837,1031
3838,171
3839,169
3839,169
3840,1993
3841,1833
3842,1994
3843,1995
3844,82
3845,1997
3846,361
3846,361
3847,1998
3848,24
3849,1999
3849,7605
3850,2000
3851,2001
3852,2002
3853,2003
3854,2004
3855,169
3856,2005
3857,2006
3858,2007
3858,2008
3860,2009
3861,169
3862,2010
3863,2011
3864,2012
3865,2013
3866,2014
3867,2015
3868,2016
3868,2017
3868,2018
3869,2019
3870,2020
3871,2021
3872,2022
3873,2023
3874,2024
3874,2025
3875,24
3876,2026
3877,1306
3878,2027
3879,2028
3880,2029
3881,2030
3881,2031
3882,2032
3883,2033
3884,1349
3885,2034
3886,2035
3887,208
3888,2036
3890,171
3890,171
3891,2037
3892,2038
3893,2039
3894,1432
3895,2040
3896,2041
3897,876
3898,2042
3899,2043
3900,2044
3901,829
3902,2045
3903,2046
3904,2047
3904,2048
3905,2049
3906,24
3907,890
3908,2050
3909,2051
3910,2052
3911,1575
3911,1575
3912,2053
3912,2054
3913,2055
3914,33
3915,2056
3916,2057
3917,2058
3919,656
3920,2059
3921,2060
3922,2061
3923,1709
3924,169
3925,2062
3926,2063
3927,341
3928,2064
3929,2065
3930,2066
3931,2067
3931,2068
3932,2069
3933,1748
3934,2070
3935,2071
3940,2072
3941,343
3942,2073
3943,10685
3944,2074
3944,2075
3945,2
3946,2076
3947,2077
3948,397
3949,2078
3950,218
3951,2079
3951,2079
3952,2080
3953,2081
3954,169
3955,2082
3956,2083
3957,2084
3958,497
3959,24
3960,1031
3961,2085
3962,33
3963,2086
3964,2087
3965,2088
3966,2089
3967,2090
3969,2091
3970,2092
3971,429
3972,1477
3973,2093
3974,2094
3975,2095
3976,2096
3977,2097
3978,2098
3979,2099
3980,2100
3981,511
3982,2101
3983,2102
3985,2103
3987,1329
3988,1627
3989,2104
3990,476
3991,2105
3992,2106
3993,2107
3994,33
3995,2108
3996,2109
3997,2110
3998,2111
3998,5259
3999,10688
4000,953
4001,24
4003,87
4004,2112
4005,497
4006,2113
4007,2114
4007,2115
4008,1399
4008,1399
4009,2116
4009,7694
4010,2117
4011,2118
4012,2119
4013,2119
4014,2120
4015,2121
4016,1042
4016,1043
4016,1043
4017,1358
4018,2122
4019,2123
4020,2124
4022,1224
4023,145
4023,208
4024,2125
4025,2126
4026,876
4027,2127
4028,2128
4029,2129
4030,2130
4031,1590
4032,2131
4033,2132
4035,10694
4039,2133
4040,2134
4041,132
4042,2135
4043,2136
4044,2137
4045,1745
4045,5900
4046,1301
4047,2138
4048,2139
4049,2140
4050,2141
4051,2142
4052,1643
4053,2143
4054,2144
4054,3176
4055,2145
4056,2146
4057,2147
4058,2148
4060,2149
4061,2150
4062,2151
4062,2152
4063,2153
4063,2154
4064,1185
4065,2155
4066,799
4066,799
4068,10693
4069,2156
4070,10695
4071,2157
4072,2158
4073,2159
4073,2159
4074,2160
4075,876
4076,2161
4077,2162
4078,2163
4079,2164
4080,2165
4081,33
4082,2166
4083,2167
4083,2168
4084,1597
4085,24
4086,2169
4087,2170
4088,2171
4088,2172
4089,2173
4090,2174
4091,2175
4092,2176
4093,2177
4095,2178
4096,2179
4097,2180
4098,2181
4099,2182
4100,2183
4101,2184
4103,2185
4104,2186
4105,2187
4106,2188
4106,2189
4107,314
4108,2190
4109,2191
4110,2192
4111,2193
4112,2194
4113,2195
4114,462
4115,966
4116,24
4117,33
4118,610
4119,2196
4120,2197
4121,1346
4122,2198
4124,2199
4125,2200
4126,24
4127,2201
4128,2202
4129,2203
4130,906
4131,1365
4132,2204
4133,2205
4134,1826
4136,2206
4137,2207
4138,169
4139,2208
4140,2209
4141,1429
4142,2210
4143,2211
4144,2212
4145,1224
4146,2213
4147,2214
4148,1314
4149,846
4150,462
4151,24
4152,367
4153,462
4154,2215
4154,2215
4155,2216
4156,80
4157,1458
4158,2217
4159,345
4160,80
4161,1661
4162,24
4163,24
4164,2218
4165,2219
4166,2220
4167,10693
4168,2221
4168,2222
4169,2223
4170,2224
4171,2225
4172,2226
4173,990
4173,1597
4174,24
4178,2227
4179,2228
4180,2229
4181,2230
4182,2231
4182,2231
4183,2232
4184,2233
4185,2234
4185,2235
4185,2236
4186,2237
4188,2238
4190,2239
4192,33
4193,2240
4194,2241
4195,33
4196,2242
4197,1936
4197,2243
4198,2244
4198,2245
4199,2246
4200,2247
4201,2248
4202,829
4203,24
4206,2249
4207,2250
4208,1672
4211,2251
4212,2252
4213,2253
4213,2254
4215,2255
4216,2256
4217,2257
4218,2258
4219,2259
4220,2260
4221,2261
4222,1926
4223,2262
4224,2263
4225,171
4226,2264
4227,2265
4228,462
4229,326
4230,2064
4231,24
4233,514
4234,2266
4235,2267
4236,33
4237,2268
4237,2268
4238,33
4239,928
4240,2269
4241,33
4242,1010
4243,2270
4244,2271
4244,2271
4245,2272
4246,2273
4247,2274
4248,2275
4249,2276
4250,805
4250,806
4251,2277
4252,2278
4253,1853
4254,2279
4255,2280
4256,1208
4258,2281
4259,2282
4262,2182
4263,2283
4264,112
4265,2284
4266,2285
4266,2286
4267,2287
4268,2288
4269,2289
4270,2291
4270,2292
4271,2293
4272,2294
4273,2295
4274,24
4275,2296
4276,2297
4277,2114
4277,2298
4278,2299
4279,2300
4280,2301
4281,2302
4282,2303
4283,188
4284,2304
4285,2305
4286,2306
4286,7636
4287,2307
4288,2308
4289,2309
4290,2310
4291,611
4292,2311
4293,2312
4294,2313
4294,2314
4295,1737
4296,2315
4297,2316
4297,2316
4298,2317
4299,2318
4300,2319
4301,2087
4302,2320
4302,2321
4303,2322
4304,2323
4305,2324
4306,2325
4307,2326
4308,2327
4309,2328
4309,2329
4310,2330
4310,2331
4311,10693
4312,245
4313,2332
4314,719
4315,2333
4316,2334
4317,82
4318,2335
4319,2336
4320,1041
4320,1041
4321,699
4322,2337
4324,2338
4325,2339
4325,2339
4327,2340
4327,2341
4327,2342
4327,7502
4328,2343
4329,2344
4330,2345
4331,2156
4332,2346
4334,2347
4335,2348
4336,2349
4337,2350
4338,967
4340,2351
4341,2352
4342,2353
4343,2354
4344,2174
4345,2355
4346,2356
4347,2357
4348,2358
4349,2359
4350,2182
4351,2182
4352,2360
4353,2361
4354,2362
4355,2363
4356,178
4357,1735
4359,187
4360,2364
4361,2326
4362,2365
4364,1522
4365,10688
4366,10688
4367,10688
4368,2366
4368,2367
4369,2366
4369,2367
4370,2368
4371,2369
4372,1543
4373,2370
4374,2371
4375,2372
4376,2373
4377,2374
4378,2375
4379,2376
4379,2376
4380,2377
4380,2378
4381,2379
4382,2380
4383,2381
4384,2382
4385,2383
4386,2384
4387,1540
4388,2385
4389,2386
4390,2387
4391,2388
4393,2389
4394,2390
4395,462
4396,2170
4397,2391
4398,2392
4398,2392
4399,2393
4400,2394
4401,2395
4402,2396
4403,2397
4404,2398
4405,2399
4406,2400
4408,2401
4409,2402
4410,2403
4411,2404
4412,2405
4413,2406
4413,2407
4414,2408
4415,2409
4418,2410
4419,2110
4420,2411
4421,7021
4422,2412
4423,2413
4424,1992
4424,2414
4425,2415
4426,2416
4427,2417
4428,2418
4429,2419
4430,2420
4431,2421
4432,2421
4433,2421
4434,2422
4436,2423
4437,2424
4438,2425
4439,2426
4440,2427
4441,2428
4442,1540
4443,2429
4444,2430
4445,2431
4445,2432
4446,2433
4447,2434
4448,2435
4448,2436
4449,1744
4450,2437
4451,2438
4451,2438
4452,2439
4454,2440
4456,2441
4457,2442
4458,2443
4460,1737
4461,2444
4463,2445
4464,2446
4466,2447
4467,876
4468,1485
4469,171
4470,2448
4471,2449
4472,2450
4474,2451
4475,2452
4476,699
4477,2453
4478,2454
4478,2455
4479,2456
4480,2457
4481,2458
4482,2459
4482,2460
4484,2461
4485,2462
4486,2463
4489,2464
4490,2465
4491,2161
4493,2466
4494,1127
4495,2467
4496,2468
4497,1429
4498,2469
4499,2470
4500,2471
4501,2472
4502,2473
4503,2474
4505,2475
4506,2476
4507,2477
4507,5829
4507,5830
4507,445
4508,2478
4509,961
4510,2479
4511,2480
4512,2481
4513,2482
4514,2483
4515,2484
4515,9652
4516,2485
4517,2486
4518,2487
4519,2488
4521,2489
4522,2490
4522,2491
4523,2492
4523,2493
4524,2494
4525,2495
4526,30
4527,2496
4529,2497
4530,2498
4532,2499
4533,2500
4535,2501
4536,2502
4537,2503
4538,2504
4539,2505
4539,10615
4540,2506
4541,2507
4542,2508
4544,2509
4545,2510
4546,2511
4547,2512
4547,2513
4548,2514
4549,2515
4550,2516
4551,728
4551,876
4552,2517
4553,2518
4554,2519
4555,2519
4557,1739
4558,2520
4559,24
4560,2521
4561,2522
4561,2522
4562,2523
4563,10688
4564,2524
4565,2525
4567,2526
4568,2527
4569,497
4570,2528
4571,2529
4572,2530
4573,2531
4574,2532
4575,2533
4576,2534
4577,2535
4578,2536
4580,24
4581,2537
4582,2538
4583,2539
4584,2540
4585,2541
4587,2542
4588,2543
4589,250
4590,2544
4591,2545
4591,9606
4592,2546
4592,2547
4593,2195
4594,2548
4595,967
4596,2549
4597,2550
4598,2551
4599,2552
4600,2553
4601,1748
4602,2554
4604,24
4606,2555
4607,2556
4608,2557
4609,2237
4610,2558
4611,818
4612,10693
4613,2559
4616,2560
4616,2561
4618,171
4620,1161
4621,2562
4622,2563
4623,2564
4624,2565
4625,2566
4626,1477
4627,2567
4628,2568
4629,2569
4630,2570
4631,2571
4633,2572
4634,2573
4635,2574
4636,2575
4636,6250
4637,2567
4638,95
4639,2576
4639,2577
4640,1748
4641,2578
4642,2579
4643,2580
4644,2581
4645,2582
4647,2583
4647,2584
4649,2585
4650,2586
4651,83
4652,171
4652,171
4653,2587
4654,2588
4655,2589
4656,1844
4657,2590
4657,7800
4658,2591
4659,2592
4662,2593
4663,2594
4665,2595
4666,2596
4667,2597
4668,2598
4669,2599
4669,2600
4670,604
4670,3661
4672,438
4673,711
4674,2601
4675,2602
4676,2603
4677,1714
4678,2604
4679,2605
4680,2606
4681,2607
4682,2608
4683,2609
4684,2610
4685,2611
4686,2612
4687,2613
4688,2614
4689,2615
4690,2616
4691,2617
4692,2618
4695,2619
4697,2620
4699,2621
4700,2622
4701,id
4701,823
4702,2623
4702,2623
4703,1720
4705,2624
4706,2625
4707,2626
4708,2627
4709,2628
4710,2629
4711,562
4712,2630
4713,2631
4715,2632
4716,2633
4716,9277
4717,2634
4718,2635
4719,2636
4720,2637
4722,2097
4723,2638
4724,2639
4725,2640
4726,2641
4727,2642
4727,2643
4729,2644
4730,2645
4731,2646
4733,2647
4734,2648
4735,2649
4737,2650
4738,2651
4739,2652
4740,2309
4741,2653
4742,2654
4743,2655
4744,1073
4745,499
4746,2656
4748,607
4748,5689
4749,2657
4749,2658
4749,2659
4749,2660
4749,2661
4750,1669
4751,2662
4752,2663
4753,123
4754,2664
4755,2665
4756,2651
4757,2666
4758,2654
4759,2651
4760,2667
4761,2651
4762,2668
4764,607
4764,5689
4766,2669
4767,2670
4767,2671
4768,2634
4769,2672
4770,2673
4771,2674
4772,607
4772,5689
4773,2330
4775,2675
4776,2676
4776,2677
4776,2678
4778,2679
4780,2651
4781,2309
4782,2680
4783,2681
4784,767
4784,9583
4786,2682
4787,2683
4788,2684
4789,1570
4790,2685
4791,2686
4792,2687
4793,2688
4794,2689
4795,2690
4796,2691
4797,2692
4797,2693
4799,2694
4799,2694
4800,2695
4801,2696
4802,2697
4803,2698
4804,2699
4805,2700
4806,2701
4807,2702
4808,2703
4808,2704
4809,2705
4810,1741
4811,2706
4811,2707
4812,2708
4814,2011
4815,2709
4816,2256
4817,2710
4818,2711
4819,2712
4819,2712
4820,2713
4820,2714
4821,1528
4823,511
4824,2715
4825,2716
4826,2717
4827,2718
4828,2719
4829,2720
4830,2721
4833,876
4834,2722
4835,2540
4836,2723
4837,2724
4838,2725
4839,2726
4840,2727
4841,2728
4842,2729
4843,2730
4844,2731
4845,80
4846,2732
4847,2733
4847,2734
4847,2735
4847,2736
4847,2737
4847,2738
4848,2739
4849,2740
4849,2741
4850,2742
4851,2743
4851,7927
4852,2744
4853,2745
4854,2746
4855,2747
4856,2748
4857,24
4858,2749
4859,2750
4860,2751
4861,2752
4862,2753
4863,2754
4864,2755
4865,2756
4866,941
4867,2757
4868,2758
4869,2759
4870,2760
4871,2761
4872,2762
4873,2763
4873,2763
4874,2764
4875,2765
4876,2766
4877,2767
4878,2768
4879,2769
4880,2770
4881,2771
4882,2772
4883,2773
4884,2774
4886,2775
4887,2776
4889,2777
4890,2778
4890,3732
4891,2779
4892,2780
4893,2781
4894,2782
4896,2783
4897,2784
4898,2785
4899,2786
4900,2787
4901,2788
4902,2789
4903,2790
4907,2791
4908,2792
4909,2793
4910,2794
4911,2795
4912,2796
4913,2797
4914,2729
4915,24
4916,2798
4917,2799
4918,2551
4920,8845
4921,1456
4922,474
4923,83
4924,2800
4925,2801
4926,2802
4929,2529
4930,2529
4931,2803
4932,2529
4933,2804
4933,2805
4933,2806
4934,2529
4935,2807
4936,2808
4937,2809
4938,2810
4939,2811
4939,2812
4940,2813
4941,2814
4942,2815
4944,2816
4945,2729
4945,2817
4945,2818
4946,2819
4947,2820
4948,2821
4949,2822
4950,2823
4950,2824
4951,2825
4952,2826
4953,2827
4954,2828
4955,2829
4956,2830
4957,2831
4959,2832
4959,2833
4959,2834
4959,2835
4959,2836
4959,2837
4959,2838
4959,2839
4959,2840
4959,2841
4959,2842
4959,2843
4959,2844
4959,2845
4959,2846
4959,2847
4959,2848
4960,2849
4961,2850
4962,1076
4963,2851
4964,2852
4965,2853
4966,2854
4969,2855
4970,2853
4971,2856
4971,7475
4972,2857
4973,2858
4975,2729
4975,2817
4975,2818
4976,2859
4977,2860
4978,2861
4979,2862
4980,2863
4980,2863
4981,2864
4982,2865
4983,2866
4983,9819
4986,2867
4986,2868
4987,2869
4988,2870
4989,1083
4990,2871
4991,2872
4992,2873
4993,2874
4994,363
4994,8607
4996,2875
4997,1720
4998,2876
4999,2877
5000,514
5001,2878
5002,2879
5005,2880
5006,2881
5006,10185
5007,2882
5007,2883
5008,2884
5009,2885
5010,2886
5011,906
5012,2887
5012,2888
5013,1302
5014,2889
5015,2853
5016,2890
5017,2891
5018,961
5019,2892
5020,2893
5021,2894
5022,2895
5022,2895
5023,2896
5024,2897
5025,2898
5026,2899
5028,2900
5029,2901
5031,2902
5032,2903
5033,2903
5035,2904
5035,2905
5037,2906
5037,2907
5039,2908
5040,2909
5042,2910
5044,2911
5045,2912
5046,2913
5047,2914
5048,2915
5049,2916
5051,2917
5052,2918
5053,2919
5055,2920
5056,2921
5057,2922
5057,2923
5058,2924
5060,1230
5061,2925
5062,2926
5063,2927
5064,2928
5065,2929
5066,2930
5067,2931
5068,2932
5071,2933
5072,2934
5073,552
5075,2935
5076,2936
5077,2937
5078,2729
5078,2817
5078,2818
5079,1704
5079,2938
5080,2939
5081,2940
5081,2940
5082,2941
5083,123
5084,2942
5085,2943
5086,2944
5087,2085
5088,2945
5089,1688
5090,2946
5091,2947
5092,2948
5093,2949
5094,2950
5095,2951
5096,2952
5096,2953
5097,2954
5098,2955
5098,2956
5099,2957
5100,2958
5101,2959
5102,1627
5103,2960
5104,2961
5105,2962
5107,2963
5108,2964
5109,2965
5110,2966
5111,1996
5111,8233
5111,8234
5112,2967
5112,2967
5113,2968
5114,2969
5114,2969
5115,2943
5117,2729
5117,2817
5117,2818
5118,2729
5118,2817
5118,2818
5119,2970
5120,2971
5121,2972
5122,2973
5123,2974
5124,2441
5124,2441
5125,1627
5125,2975
5127,2976
5128,2977
5129,2978
5130,497
5131,384
5132,2979
5133,2980
5134,1908
5136,2981
5137,1211
5138,2982
5139,2983
5140,2984
5140,2985
5141,751
5142,33
5143,2986
5144,1812
5145,2987
5146,2988
5147,2989
5148,2990
5149,2991
5150,2992
5151,2993
5152,1559
5153,2994
5154,2995
5155,2996
5156,2997
5156,3799
5157,id
5157,823
5158,2998
5158,2999
5159,3000
5160,3001
5161,3002
5162,3002
5163,3003
5164,3002
5165,3004
5166,1840
5167,3005
5168,3006
5169,3007
5170,3008
5171,3009
5172,2749
5174,3010
5175,3011
5175,3012
5176,476
5177,3013
5178,3014
5179,3002
5181,1346
5182,3015
5185,3016
5186,id
5186,823
5188,3017
5189,3018
5189,3018
5190,3019
5191,3020
5193,3021
5194,3022
5195,3002
5196,3023
5198,3024
5198,3024
5199,33
5200,3025
5201,805
5201,806
5202,3026
5203,3027
5204,1346
5205,3028
5206,3029
5207,3030
5208,3031
5209,24
5210,3032
5210,3033
5210,3034
5211,3035
5211,3036
5212,3037
5213,3038
5215,3039
5217,3040
5218,1028
5218,1028
5219,3041
5220,3042
5221,1296
5222,80
5224,1296
5225,80
5226,3043
5228,3044
5229,3045
5230,3046
5231,3047
5232,3048
5233,3049
5234,3050
5235,3051
5238,194
5238,3661
5239,3052
5240,3053
5241,562
5244,3054
5246,1296
5247,3055
5248,3056
5250,3057
5251,701
5252,3058
5253,3005
5254,3059
5255,3060
5256,562
5257,3061
5258,3062
5259,3063
5260,187
5261,3053
5262,3064
5263,3065
5264,880
5265,3066
5266,3053
5267,3005
5268,1612
5268,1612
5269,3050
5270,3053
5271,3067
5273,3068
5273,7926
5274,3053
5275,3069
5276,1219
5280,3070
5281,3071
5281,3071
5282,3069
5283,3072
5284,3073
5284,3073
5285,3055
5286,998
5287,908
5288,1375
5289,3040
5290,3053
5291,3053
5292,3053
5294,1182
5295,3055
5296,3072
5297,1376
5298,83
5300,3074
5301,698
5302,3075
5303,3076
5304,3077
5305,3078
5306,3079
5307,271
5307,271
5308,3080
5309,3081
5310,3082
5310,3083
5311,3084
5312,3085
5313,3086
5314,3087
5316,1717
5317,326
5318,339
5319,3088
5320,3089
5321,805
5321,806
5322,3090
5323,3091
5324,33
5325,3092
5326,3093
5327,805
5327,806
5328,805
5328,806
5329,1346
5330,476
5331,3094
5332,1540
5333,3095
5334,33
5335,805
5335,806
5336,2536
5337,1167
5337,1167
5338,3096
5339,3097
5340,3098
5341,3007
5342,3099
5343,3100
5344,33
5345,3101
5346,33
5347,33
5348,3102
5349,80
5350,3103
5351,3104
5351,3105
5352,2729
5352,2817
5352,2818
5353,33
5354,33
5355,3106
5356,3107
5356,3108
5359,3109
5362,476
5364,3110
5365,3111
5366,3112
5367,3113
5368,2920
5369,3114
5370,2754
5373,3115
5377,467
5378,3116
5379,2206
5380,3117
5381,3118
5382,3119
5383,3120
5384,2206
5385,3121
5386,3122
5387,2206
5388,3123
5389,3124
5390,1119
5391,3125
5392,3126
5393,3127
5394,2768
5396,3128
5397,3129
5398,3130
5400,3131
5402,3132
5403,3133
5404,3134
5405,3135
5406,3136
5407,3137
5409,10688
5410,3138
5411,3139
5411,3140
5412,3141
5413,3142
5414,3143
5415,3144
5417,3145
5419,1390
5420,49
5421,3146
5422,3147
5424,3148
5425,3149
5426,3150
5427,3151
5428,3152
5429,3153
5430,3154
5431,3155
5432,3156
5433,3157
5436,3158
5437,233
5438,194
5438,3661
5439,3159
5440,3160
5441,737
5442,3161
5443,3162
5444,3163
5445,3164
5446,3165
5446,3166
5446,3167
5446,3168
5447,954
5448,3169
5449,761
5450,3170
5451,3171
5452,3172
5456,3173
5458,2829
5460,3174
5462,3175
5463,3176
5464,3177
5465,476
5467,3178
5468,484
5469,33
5470,1346
5471,476
5472,3179
5473,3180
5473,3181
5474,1246
5475,3182
5476,3183
5477,3184
5478,3185
5479,3186
5480,3187
5481,711
5481,711
5482,3188
5483,607
5483,5689
5484,3189
5485,3190
5486,607
5486,5689
5487,3191
5488,3192
5488,4428
5489,3192
5489,4428
5490,3193
5491,607
5491,5689
5492,3194
5493,2664
5494,607
5494,5689
5495,2651
5495,3195
5496,3196
5497,3196
5498,3197
5499,3198
5500,3072
5501,3199
5502,3200
5504,3195
5505,3201
5506,3202
5507,3203
5508,1086
5509,607
5509,5689
5510,3204
5511,3205
5512,3192
5512,4428
5513,3206
5513,3207
5514,2097
5515,3062
5516,3208
5517,3209
5518,3210
5519,3211
5520,3212
5521,2939
5522,3213
5523,3214
5524,3215
5525,3216
5526,3217
5526,6615
5527,3218
5528,3219
5528,3220
5529,3221
5531,3222
5532,2706
5532,3223
5533,3224
5534,3025
5535,3225
5536,3226
5537,3227
5539,3229
5540,3230
5542,3231
5543,2269
5544,3232
5545,3233
5546,1612
5546,3234
5546,3235
5546,3236
5546,3237
5547,3238
5547,3239
5548,3240
5549,1626
5549,6830
5550,3241
5551,3242
5552,3243
5553,2894
5554,2589
5555,3244
5556,3245
5556,3246
5557,3247
5558,3248
5559,3249
5560,3250
5561,3251
5562,3252
5563,3253
5564,3254
5565,3255
5565,3256
5566,33
5567,33
5568,3257
5569,3258
5570,3259
5571,3260
5572,713
5573,3261
5574,3262
5575,3263
5576,1489
5577,3264
5577,3265
5578,3266
5579,3267
5580,3268
5581,3268
5583,3269
5584,3270
5585,3271
5586,3272
5587,3273
5588,3274
5589,3275
5590,3276
5592,62
5593,62
5594,3277
5596,3278
5597,3279
5599,3280
5600,3281
5602,3282
5604,2430
5605,3283
5606,3284
5607,3285
5608,3286
5610,3287
5611,3288
5612,1650
5612,1651
5613,3289
5614,10688
5615,3290
5617,3291
5618,3231
5619,3292
5620,33
5621,3293
5622,476
5623,3294
5624,3295
5627,3296
5629,3297
5630,3298
5631,3299
5632,3300
5633,3301
5634,3302
5634,10616
5635,3303
5636,78
5637,3017
5638,3017
5639,1884
5639,1885
5640,259
5641,3304
5642,3305
5643,3306
5643,3306
5644,3307
5645,3308
5646,3309
5647,3310
5649,3056
5650,3092
5652,3311
5653,3312
5654,3313
5655,3314
5656,3315
5657,3316
5658,3317
5659,3318
5660,3319
5661,3320
5662,3321
5663,3322
5664,3323
5664,8644
5665,3324
5666,3325
5667,2282
5668,2073
5669,3326
5670,3327
5672,3328
5673,3329
5674,3330
5675,3331
5676,3332
5676,3333
5677,3334
5679,3335
5680,3336
5680,3337
5681,3338
5682,3339
5683,3340
5684,3341
5685,3342
5685,3343
5686,3344
5687,3345
5688,3346
5689,3347
5690,2829
5691,80
5694,3348
5696,id
5696,823
5696,3349
5697,3350
5699,3351
5700,3352
5701,3353
5702,3354
5703,3355
5704,1719
5705,3356
5706,3356
5707,3268
5708,3356
5709,3356
5710,3356
5711,3356
5712,3356
5713,3357
5714,3358
5714,3359
5715,3360
5715,3361
5715,3362
5715,3363
5715,3364
5716,3365
5716,3366
5717,3367
5718,3368
5718,3369
5719,3370
5722,967
5723,3371
5724,26
5725,3372
5726,951
5727,3373
5728,3374
5729,1768
5730,3375
5731,3375
5732,10688
5733,3376
5734,1346
5735,497
5736,497
5737,3377
5740,171
5741,80
5742,1346
5743,1346
5744,525
5745,2729
5751,2804
5752,3378
5753,3379
5754,3380
5755,3094
5757,3381
5758,3382
5761,3383
5762,1754
5763,1166
5763,3384
5765,3385
5766,853
5767,3386
5768,3387
5769,3388
5770,3389
5771,3390
5772,3391
5774,1358
5775,3392
5776,3393
5777,3394
5779,3395
5780,3396
5781,169
5784,3397
5786,3398
5787,3399
5789,10688
5790,3400
5790,3401
5791,3402
5792,3403
5793,3404
5793,3405
5794,3290
5795,3406
5797,3407
5798,3408
5799,3409
5800,3410
5801,3411
5802,3412
5803,2206
5804,2206
5805,3413
5806,476
5807,1780
5808,3005
5808,3414
5809,1137
5810,3415
5811,3416
5811,3416
5812,3417
5813,3418
5814,3419
5815,3420
5816,3421
5817,2674
5818,3422
5819,2706
5819,3223
5821,3423
5822,3424
5822,3425
5823,1358
5824,3426
5825,3427
5826,3428
5827,3429
5828,3430
5829,3431
5831,3432
5832,3433
5833,3434
5834,3435
5835,3436
5836,3437
5837,3438
5838,3439
5839,3440
5841,3441
5843,3050
5844,3442
5845,3443
5846,3444
5847,3445
5848,3446
5849,2504
5851,3447
5859,3448
5860,3449
5860,3450
5861,3451
5862,3452
5864,1016
5865,3453
5866,2771
5867,3448
5868,3454
5869,3455
5871,3456
5872,3457
5873,3458
5874,3459
5875,3460
5877,2263
5878,816
5879,3461
5880,3462
5881,3463
5882,3464
5883,3465
5883,3466
5884,3467
5885,3468
5885,3469
5886,3468
5887,3470
5888,2940
5888,2940
5889,497
5890,80
5892,3471
5894,3472
5895,3473
5895,3473
5896,96
5897,3474
5898,3475
5899,3476
5900,3477
5901,3478
5902,3479
5903,3480
5904,3481
5905,3482
5906,3483
5908,3484
5909,3485
5910,3486
5911,3487
5912,3488
5913,3489
5914,3490
5918,3491
5919,3492
5920,3493
5921,3494
5922,3494
5923,3494
5924,499
5925,3495
5927,3496
5928,3367
5929,3074
5929,3074
5930,3497
5931,80
5932,3498
5933,3499
5933,3499
5934,3074
5934,3074
5935,3074
5935,3074
5936,3500
5937,3501
5937,3501
5938,49
5939,3502
5940,1376
5940,1376
5941,3503
5942,3504
5942,6879
5943,3505
5943,8906
5944,3427
5944,3427
5945,3506
5946,491
5947,3339
5949,3507
5949,3508
5950,3509
5951,604
5951,3661
5952,3427
5952,3427
5953,3510
5953,3510
5954,3511
5955,3512
5956,3513
5957,171
5958,3514
5959,3515
5960,3516
5961,3517
5961,3661
5962,3518
5963,3519
5963,3519
5964,1537
5965,3520
5966,3521
5968,3522
5969,3523
5969,3523
5970,3524
5973,3525
5974,3526
5975,2943
5976,3527
5977,3528
5978,3529
5978,3530
5980,3531
5981,3532
5983,3533
5984,3534
5989,3535
5990,3536
5990,3536
5991,3537
5992,3538
5993,10696
5995,3540
5995,3541
5996,3542
5997,2772
5997,3543
5998,3007
5999,3339
6000,3544
6001,3545
6002,3546
6003,3547
6006,3548
6007,3050
6008,1277
6009,3549
6010,3550
6011,1719
6012,1109
6013,3551
6013,3552
6013,3551
6013,3552
6014,62
6015,3553
6016,3554
6018,3555
6019,3556
6019,9156
6022,3557
6022,3661
6025,3169
6026,3558
6027,3315
6028,3559
6028,3560
6030,3561
6030,3562
6031,3563
6032,1251
6032,3564
6032,3565
6034,3566
6036,3567
6039,3568
6040,5971
6042,3569
6043,3570
6044,3571
6045,3572
6047,3573
6049,3321
6050,3574
6050,3575
6052,3576
6053,3577
6055,3578
6056,876
6057,3579
6058,3580
6059,3581
6060,3582
6061,3583
6061,6651
6062,3584
6063,3585
6064,3586
6064,3587
6065,3588
6067,3589
6068,3590
6069,3591
6070,7481
6071,3592
6072,3593
6073,1928
6074,3594
6075,3595
6076,3596
6077,3597
6078,3598
6079,1097
6081,3599
6082,3600
6083,3601
6084,3602
6085,3603
6086,3604
6086,3605
6086,3606
6087,3607
6087,3607
6088,3608
6089,3609
6089,3609
6090,3610
6092,3611
6094,3169
6095,3612
6095,6973
6096,3580
6097,3613
6098,3614
6099,3615
6100,3616
6101,3617
6102,3618
6103,896
6104,3619
6106,3620
6108,3611
6110,3621
6111,3622
6111,3623
6112,3624
6112,3625
6113,3626
6115,3627
6116,3628
6118,429
6119,3629
6120,3630
6121,3631
6122,900
6123,3632
6124,3633
6126,3580
6127,3635
6128,2478
6129,3636
6130,3637
6131,3638
6134,33
6135,484
6136,1104
6137,3639
6138,3640
6138,9005
6139,33
6140,3641
