media_id,actor_id
5120,16297
5120,16298
5120,16299
5121,4804
5121,16300
5121,16301
5122,4593
5122,7331
5122,12526
5122,12948
5122,16302
5122,16303
5122,16304
5122,16305
5122,16306
5122,16307
5123,16308
5123,16309
5124,378
5124,6014
5124,10474
5124,16310
5124,16311
5124,16312
5124,16313
5124,378
5124,1024
5124,6014
5124,10474
5124,16310
5124,16311
5124,16312
5124,16313
5124,54106
5124,54107
5124,54108
5124,54109
5125,15125
5125,16314
5125,16315
5125,16316
5126,16317
5126,16318
5126,16319
5127,6759
5127,6788
5127,9362
5127,15933
5127,16320
5127,16321
5127,16322
5129,16323
5129,16324
5129,16325
5129,16326
5129,16327
5131,2525
5131,2526
5132,4011
5132,10455
5132,16328
5132,16329
5133,1478
5133,1533
5133,6678
5133,13489
5133,13499
5133,16330
5133,16331
5133,16332
5133,16333
5133,16334
5133,21596
5134,405
5134,11601
5134,11602
5134,11603
5135,16335
5136,6529
5136,14777
5136,16336
5136,16337
5136,16338
5136,16339
5136,16340
5136,16341
5136,16342
5136,16343
5136,16344
5136,16345
5136,16346
5136,16347
5136,16348
5136,16349
5136,16350
5136,16351
5136,16352
5137,10474
5137,10595
5137,10599
5137,16353
5137,16354
5137,16355
5138,3307
5138,4193
5138,10046
5138,15049
5139,10903
5139,16356
5139,16357
5139,16358
5139,16359
5139,16360
5139,16361
5139,16362
5139,16363
5139,16364
5139,16365
5139,16366
5139,16367
5139,16368
5139,16369
5139,16370
5139,16371
5139,16372
5139,16373
5139,16374
5139,16375
5139,60693
5141,309
5141,5104
5141,16376
5143,7164
5143,8525
5143,14564
5144,1487
5144,1488
5144,11190
5144,11191
5145,1000
5145,1618
5145,4139
5145,8081
5145,16377
5146,213
5146,14334
5146,16378
5147,16379
5147,16380
5147,16381
5147,16382
5147,16383
5147,16384
5147,16385
5147,16386
5147,16387
5148,16388
5149,16389
5149,16390
5149,16391
5151,8836
5151,14003
5151,16392
5151,16393
5151,16394
5151,16395
5152,291
5152,752
5152,1363
5152,9755
5152,9756
5152,11003
5153,10825
5153,16396
5153,16397
5154,6511
5154,12957
5154,16398
5154,16399
5154,16400
5154,16401
5154,16402
5154,16403
5154,16404
5154,16405
5154,16406
5154,16407
5154,16408
5154,16409
5154,16410
5154,16411
5155,2034
5155,16412
5155,16413
5155,16414
5155,16415
5155,51369
5156,16416
5156,16417
5156,11226
5156,15443
5156,16416
5156,24299
5156,27807
5156,28074
5156,50457
5156,56459
5156,56460
5156,56461
5156,56462
5156,56463
5156,56464
5157,id
5157,4008
5157,4009
5158,16418
5158,16419
5158,16420
5158,16421
5158,16422
5159,15885
5159,16423
5159,16424
5160,16425
5160,16426
5160,16427
5160,16428
5160,16429
5161,7745
5161,13739
5161,16430
5161,16431
5162,383
5162,1906
5162,3097
5162,4181
5162,6747
5162,10113
5162,15868
5162,16432
5162,16433
5162,16434
5162,16435
5162,16436
5162,16437
5162,20272
5163,10649
5163,16438
5163,16439
5164,10113
5164,16440
5164,16441
5164,16442
5164,16443
5164,16444
5165,16445
5166,11334
5166,16446
5166,16447
5167,1244
5167,3161
5167,4201
5167,5233
5167,11861
5167,16448
5167,16449
5168,16450
5168,16451
5168,16452
5168,16453
5168,16454
5168,16455
5168,16456
5169,1244
5169,4523
5169,5523
5169,6445
5169,8185
5169,8188
5169,16457
5169,16458
5169,16459
5169,16460
5169,16461
5169,16462
5169,16463
5169,16464
5170,16465
5170,16466
5170,16467
5170,16468
5170,16469
5170,16470
5170,16471
5171,1307
5171,3182
5171,6808
5171,8311
5171,16472
5171,16473
5171,16474
5172,9718
5172,11095
5172,16475
5172,16476
5172,16477
5172,16478
5172,16479
5172,16480
5172,16481
5172,16482
5174,7155
5174,16328
5174,16483
5175,16484
5175,16485
5175,16486
5175,16487
5176,3209
5177,1835
5177,9838
5177,16488
5177,16489
5178,16490
5178,16491
5178,16492
5179,5752
5179,13151
5179,16442
5179,16493
5179,16494
5179,16495
5182,3449
5182,16496
5182,16497
5184,3209
5185,16498
5185,16499
5185,16500
5186,id
5186,4008
5186,4009
5188,16501
5189,1788
5189,4766
5189,5726
5189,7365
5189,10679
5189,13213
5189,16502
5189,1788
5189,4766
5189,5099
5189,5726
5189,7365
5189,10679
5189,13213
5189,16502
5189,28652
5189,60236
5190,10658
5190,16503
5191,1573
5191,10531
5191,16504
5192,747
5192,4462
5192,5324
5192,5522
5192,9177
5192,10432
5192,16505
5192,16506
5192,16507
5192,16508
5192,16509
5192,16510
5192,16511
5192,16512
5192,16513
5192,16514
5192,16515
5192,16516
5192,16517
5192,60683
5193,8187
5193,15691
5193,16518
5193,16519
5193,16520
5193,16521
5193,16522
5193,21109
5194,16523
5194,16524
5194,16525
5195,16493
5195,16526
5195,16527
5195,16528
5195,16529
5196,16530
5196,16531
5196,16532
5196,16533
5196,16534
5196,16535
5198,2350
5198,5529
5198,7711
5198,14545
5198,14546
5198,16536
5198,16537
5198,16538
5198,16539
5198,16540
5198,16541
5198,16542
5198,16543
5198,16544
5198,60693
5198,5529
5198,14545
5198,47493
5200,16545
5202,333
5202,16546
5202,16547
5202,26063
5203,16548
5203,16549
5203,16550
5205,13573
5205,13697
5205,14120
5205,16551
5206,16552
5206,16553
5206,16554
5206,16555
5206,16556
5206,16557
5206,16558
5206,16559
5207,10811
5207,16560
5207,16561
5207,16562
5208,2568
5208,10863
5208,13913
5208,14515
5208,16563
5210,16564
5210,16565
5210,16566
5210,16567
5210,16568
5210,16569
5210,16570
5210,16571
5210,16572
5210,16573
5210,46637
5211,10161
5211,16574
5211,16575
5211,16576
5211,16577
5212,16501
5213,16578
5213,16579
5213,16580
5215,2392
5215,14397
5215,16581
5215,16582
5215,16583
5215,16584
5215,16585
5215,16586
5215,16587
5215,16588
5215,16589
5215,16590
5215,16591
5215,16592
5215,16593
5215,16594
5215,16595
5215,16596
5217,3308
5217,4880
5217,4903
5217,5762
5217,6697
5218,16597
5218,16598
5218,16599
5218,16597
5218,16598
5218,33397
5218,36638
5218,57859
5218,57860
5218,57861
5218,57862
5219,9022
5219,16600
5219,16601
5219,16602
5219,16603
5219,16604
5219,16605
5219,16606
5219,16607
5219,16608
5219,16609
5220,9138
5220,9395
5220,15929
5220,16610
5220,16611
5220,16612
5220,16613
5221,5241
5221,5251
5221,8522
5221,11403
5224,5241
5224,5251
5224,8522
5224,11403
5226,6565
5228,16614
5228,16615
5228,16616
5228,16617
5228,16618
5229,16619
5230,16620
5230,16621
5230,16622
5230,16623
5231,4724
5231,16624
5232,3152
5232,6455
5232,14314
5232,16625
5232,16626
5232,16627
5233,10634
5234,1214
5234,1365
5234,4551
5234,5549
5234,7340
5234,16628
5234,16629
5234,16630
5234,16631
5234,16632
5234,16633
5234,16634
5234,16635
5235,5841
5235,10940
5235,16636
5235,16637
5235,16638
5236,5171
5236,9176
5236,16639
5237,1365
5237,5249
5237,10085
5237,16463
5237,16640
5237,16641
5237,16642
5237,16643
5237,48982
5237,60693
5238,3152
5238,4523
5238,6455
5238,10295
5238,16630
5238,16644
5238,16645
5239,16646
5240,1238
5240,2484
5240,5234
5240,14321
5240,16625
5240,16647
5240,16648
5240,16649
5240,16650
5240,16651
5240,16652
5240,16653
5240,16654
5240,16655
5240,16656
5240,16657
5240,16658
5240,16659
5240,16660
5240,16661
5240,16662
5241,1035
5241,3866
5242,3866
5242,14528
5242,16663
5242,16664
5242,16665
5242,16666
5242,16667
5244,3152
5244,4888
5244,14308
5244,15598
5244,16668
5244,16669
5245,1070
5245,13788
5246,728
5246,1069
5246,4813
5246,5241
5246,5251
5246,7202
5246,16638
5246,16670
5246,16671
5246,16672
5247,3306
5247,11861
5247,14308
5247,16623
5247,16673
5247,16674
5247,16675
5247,16676
5248,4889
5248,14576
5248,16677
5250,16678
5250,16679
5251,4792
5251,4793
5251,4794
5253,2350
5253,4193
5253,11711
5253,16680
5253,60693
5254,16681
5254,16682
5255,5230
5255,16683
5255,16684
5256,1035
5256,3866
5257,3308
5257,5325
5257,5529
5257,9130
5257,10295
5258,4527
5258,16685
5258,16686
5258,16687
5258,16688
5258,16689
5258,16690
5258,16691
5258,16692
5258,16693
5258,16694
5258,16695
5258,60693
5259,427
5259,5762
5259,7338
5259,16696
5259,16697
5259,16698
5260,1215
5260,5894
5260,16687
5260,16691
5260,16699
5260,16700
5261,4148
5261,4523
5261,14665
5261,14916
5261,16627
5261,16701
5261,16702
5262,872
5262,5713
5262,13634
5263,11861
5263,16703
5263,16704
5263,16705
5263,16706
5263,16707
5264,5881
5264,12017
5265,16708
5265,16709
5265,16710
5265,16711
5265,16712
5266,4523
5266,11102
5266,16701
5267,4892
5267,5762
5267,5894
5268,2484
5268,3152
5268,11861
5268,14308
5268,14321
5268,15583
5268,16626
5268,16673
5268,16713
5268,16714
5268,16715
5268,16716
5268,16717
5268,16718
5268,2484
5268,3152
5268,14308
5268,14321
5268,16626
5268,16673
5268,17680
5268,44218
5269,4885
5269,4888
5269,16719
5269,16720
5269,16721
5270,1238
5270,10964
5270,16647
5270,16700
5270,16701
5270,16722
5270,16723
5270,16724
5270,60693
5271,747
5271,5916
5271,16725
5271,16726
5271,16727
5271,16728
5271,16729
5271,16730
5271,16731
5271,16732
5271,16733
5271,60693
5272,16734
5272,16735
5273,11194
5273,16736
5273,16737
5273,16738
5273,6455
5273,6503
5273,10295
5273,16829
5273,16836
5273,21541
5273,37810
5273,50713
5274,1215
5274,3306
5274,10964
5274,16739
5275,3152
5275,3545
5275,10964
5275,11861
5275,14665
5275,16740
5275,16741
5275,16742
5275,16743
5275,37492
5276,15766
5276,16744
5276,16745
5276,16746
5276,16747
5276,16748
5277,691
5277,5920
5277,10424
5277,16749
5277,16750
5277,16751
5278,1365
5278,5249
5278,10085
5278,16463
5278,16640
5278,16641
5278,16642
5278,16643
5278,48982
5278,60693
5279,1365
5279,5249
5279,10085
5279,16463
5279,16640
5279,16641
5279,16642
5279,16643
5279,48982
5279,60693
5280,7463
5280,15742
5280,16752
5280,16753
5280,16754
5280,16755
5280,16756
5281,4054
5281,4890
5281,5527
5281,5529
5281,11909
5281,11976
5281,11977
5281,11978
5281,16757
5281,4890
5281,5527
5281,5529
5281,5764
5281,11909
5281,11976
5281,11977
5281,11978
5282,1239
5282,1244
5282,2476
5282,10964
5282,16448
5282,16676
5282,16713
5282,16758
5282,16759
5282,16760
5283,3541
5283,6262
5283,16673
5283,16761
5283,16762
5283,16763
5284,1365
5284,13401
5284,13931
5284,14307
5284,16083
5284,16644
5284,16673
5284,16742
5284,16764
5284,1365
5284,13401
5284,13931
5284,14307
5284,16644
5284,16673
5284,16742
5284,16764
5285,4148
5285,6446
5285,10383
5285,11102
5285,14916
5285,15691
5285,16448
5285,16673
5286,3164
5286,4893
5286,11102
5286,11861
5286,14437
5286,16683
5286,16699
5286,16765
5286,16766
5286,16767
5286,16768
5286,16769
5286,16770
5286,16771
5286,16772
5286,16773
5286,16774
5286,16775
5286,16776
5286,16777
5286,16778
5286,16779
5286,16780
5286,16781
5286,16782
5286,16783
5286,16784
5286,16785
5286,16786
5286,60693
5287,16787
5287,16788
5287,16789
5287,16790
5287,16791
5287,16792
5287,16793
5287,16794
5287,16795
5288,580
5288,3545
5288,8466
5288,8467
5288,12313
5288,16675
5289,2349
5289,4905
5289,5772
5289,13960
5289,16796
5289,16797
5289,16798
5289,16799
5289,16800
5289,16801
5289,16802
5289,16803
5289,16804
5289,16805
5289,16806
5289,16807
5289,16808
5289,16809
5289,16810
5289,16811
5289,16812
5289,41072
5290,6443
5290,16673
5290,16813
5291,5230
5291,14664
5291,15665
5291,15691
5291,16458
5291,16722
5291,16814
5291,16815
5291,16816
5292,2484
5292,6445
5292,10964
5292,16701
5292,16817
5293,14927
5293,14928
5294,1245
5294,2350
5294,3964
5294,16083
5294,16818
5294,16819
5294,16820
5294,16821
5294,16822
5294,60693
5295,582
5295,641
5295,3542
5295,4892
5295,16823
5295,16824
5295,16825
5295,24991
5296,3306
5296,4892
5296,11671
5297,3307
5297,4529
5297,8849
5297,16821
5297,16826
5297,16827
5298,4891
5298,7437
5298,16675
5298,16828
5298,16829
5298,16830
5300,3306
5300,4529
5300,12313
5300,16673
5300,16828
5300,16831
5301,16832
5302,546
5302,16833
5302,16834
5302,16835
5303,6501
5303,7437
5303,9750
5303,9754
5303,10771
5303,13814
5303,16623
5303,16836
5303,16837
5304,5883
5304,14533
5304,16627
5304,16813
5304,16838
5304,16839
5304,16840
5305,582
5305,16841
5305,16842
5305,16843
5306,9358
5306,16844
5306,16845
5307,333
5307,1228
5307,1905
5307,7284
5307,12959
5307,16846
5307,16847
5307,16848
5307,26063
5307,333
5307,1228
5307,7284
5307,12959
5307,16846
5307,16847
5307,16848
5307,26063
5307,29252
5307,60231
5308,16849
5310,16850
5310,16851
5310,16852
5310,16853
5310,16854
5310,16855
5311,13176
5311,15067
5311,16856
5311,16857
5311,16858
5311,16859
5311,16860
5311,16861
5312,4543
5312,7215
5312,11062
5312,16862
5313,2606
5313,5865
5313,8443
5313,16863
5314,16864
5314,16865
5314,16866
5315,16867
5315,16868
5315,16869
5315,16870
5315,16871
5315,16872
5315,16873
5316,1916
5316,2795
5316,8225
5316,16874
5316,16875
5316,16876
5316,16877
5316,16878
5316,16879
5316,16880
5317,2139
5317,2140
5317,2141
5317,15778
5317,16881
5319,16882
5319,16883
5319,16884
5322,16885
5322,16886
5323,16887
5323,16888
5323,16889
5323,16890
5323,16891
5323,16892
5323,16893
5323,16894
5323,16895
5323,16896
5323,16897
5324,730
5324,731
5325,1375
5325,1524
5325,2296
5325,4660
5325,5481
5325,8546
5325,14333
5325,16246
5325,16857
5325,16898
5325,16899
5325,16900
5325,57277
5326,16901
5326,16902
5326,16903
5326,16904
5326,16905
5326,16906
5326,17702
5330,3209
5331,883
5331,922
5331,1310
5331,16907
5331,16908
5331,16909
5331,16910
5331,16911
5332,16912
5333,2304
5333,9981
5333,11500
5333,16913
5333,16914
5336,13842
5336,14283
5336,16915
5336,16916
5337,6
5337,142
5337,3045
5337,16917
5337,id
5337,6
5337,142
5337,3045
5337,8479
5337,15771
5337,16917
5337,60306
5337,60307
5337,60308
5337,60309
5337,60310
5338,12951
5338,16918
5339,16919
5339,16920
5339,16921
5341,2348
5341,10093
5341,11102
5341,13664
5341,14213
5341,15098
5341,16461
5341,16626
5341,16815
5341,16922
5341,16923
5341,16924
5341,16925
5341,16926
5341,16927
5342,16928
5342,16929
5342,16930
5342,16931
5342,16932
5342,16933
5342,16934
5342,16935
5342,16936
5342,16937
5342,16938
5342,16939
5342,16940
5343,16941
5343,16942
5343,16943
5343,16944
5343,16945
5343,16946
5343,16947
5343,60693
5345,5261
5345,16948
5348,16949
5348,16950
5348,16951
5348,16952
5350,16953
5350,16954
5350,16955
5350,16956
5350,16957
5350,16958
5350,16959
5350,16960
5350,16961
5350,16962
5350,16963
5350,16964
5350,16965
5350,16966
5350,16967
5350,16968
5350,16969
5350,16970
5350,16971
5350,16972
5350,16973
5350,16974
5350,16975
5350,16976
5350,16977
5350,16978
5350,16979
5350,16980
5350,16981
5350,16982
5350,16983
5350,16984
5350,16985
5350,16986
5350,16987
5350,60693
5351,3955
5351,7363
5351,16988
5351,16989
5352,14095
5352,14096
5353,730
5353,731
5355,16990
5355,16991
5355,16992
5355,16993
5356,11395
5356,16994
5356,16995
5356,16996
5356,16997
5356,16998
5356,16999
5356,17000
5356,17001
5356,17002
5356,17003
5360,16068
5360,17004
5360,17005
5360,17006
5360,17007
5360,17008
5360,17009
5360,17010
5360,17011
5360,17012
5360,17013
5360,17014
5360,17015
5360,17016
5360,17017
5360,17018
5360,17019
5360,17020
5360,17021
5360,17022
5360,17023
5360,17024
5360,17025
5360,17026
5360,17027
5360,17028
5360,17029
5360,17030
5360,17031
5360,60778
5361,14831
5361,17032
5361,17033
5361,17034
5361,17035
5361,17036
5361,17037
5361,17038
5364,17039
5364,17040
5364,17041
5365,9747
5365,17042
5365,17043
5365,17044
5366,17045
5366,17046
5366,17047
5366,17048
5366,17049
5366,17050
5367,17051
5368,17052
5368,17053
5368,17054
5369,17055
5369,17056
5369,17057
5370,17058
5370,17059
5370,17060
5370,17061
5370,17062
5370,17063
5370,17064
5370,17065
5371,17066
5371,17067
5371,17068
5371,17069
5371,17070
5371,17071
5371,17072
5371,17073
5371,17074
5371,17075
5371,17076
5373,17077
5375,11603
5375,17078
5375,17079
5375,17080
5376,4289
5376,17081
5376,17082
5376,17083
5376,17084
5376,17085
5376,17086
5377,763
5377,1757
5378,12027
5378,15678
5378,17087
5378,17088
5378,17089
5378,17090
5378,17091
5379,16112
5380,16647
5380,16649
5380,16722
5380,16924
5380,17092
5380,17093
5380,17094
5381,17095
5381,17096
5381,17097
5381,17098
5381,17099
5382,11259
5382,17100
5382,17101
5382,17102
5382,17103
5382,17104
5382,17105
5382,17106
5383,7772
5383,17107
5383,17108
5384,16112
5385,17109
5385,17110
5385,17111
5385,17112
5386,6981
5386,17113
5386,17114
5386,17115
5386,17116
5386,17117
5386,17118
5386,17119
5387,16112
5388,17120
5388,17121
5389,17122
5389,17123
5389,17124
5389,17125
5390,2769
5390,6990
5390,6991
5391,17126
5391,17127
5392,4523
5392,9510
5392,11102
5392,14208
5392,14352
5392,14919
5392,16461
5392,16924
5392,17094
5392,17128
5392,17129
5392,17130
5392,17131
5392,17132
5392,17133
5393,2083
5393,17134
5393,17135
5393,17136
5393,17137
5393,17138
5393,17139
5394,15402
5394,17140
5395,4776
5395,17141
5396,17142
5396,17143
5397,11138
5397,17144
5397,17145
5397,17146
5397,17147
5397,17148
5398,5908
5398,7378
5398,17149
5399,17150
5399,17151
5399,60778
5400,17152
5400,17153
5400,17154
5400,17155
5400,17156
5400,17157
5400,17158
5400,17159
5400,17160
5401,1765
5401,9677
5401,17161
5401,17162
5401,17163
5402,17164
5402,17165
5402,17166
5402,17167
5402,17168
5402,17169
5402,17170
5402,17171
5403,15288
5403,17172
5403,17173
5403,17174
5403,17175
5403,17176
5403,17177
5403,17178
5403,17179
5403,17180
5403,17181
5403,17182
5403,17183
5403,17184
5403,17185
5403,17186
5403,17187
5403,17188
5403,17189
5403,17190
5403,17191
5403,17192
5403,17193
5403,17194
5403,17195
5403,17196
5403,17197
5403,17198
5403,17199
5403,17200
5403,17201
5403,17202
5403,17203
5403,17204
5403,17205
5403,60695
5404,17206
5404,17207
5404,17208
5404,17209
5404,17210
5404,17211
5405,8096
5405,12524
5405,17212
5405,17213
5406,17214
5407,17215
5407,17216
5407,17217
5407,17218
5407,17219
5408,17220
5408,17221
5410,17222
5410,17223
5410,17224
5410,17225
5412,17226
5412,17227
5412,17228
5412,17229
5412,17230
5412,17231
5413,8749
5413,17232
5413,17233
5413,17234
5413,17235
5413,17236
5414,17237
5414,17238
5414,17239
5414,17240
5414,17241
5414,17242
5414,17243
5414,17244
5414,17245
5414,17246
5414,17247
5414,17248
5414,17249
5414,17250
5414,17251
5414,17252
5414,17253
5414,17254
5414,60778
5415,17255
5415,17256
5415,17257
5417,17258
5417,17259
5417,17260
5417,17261
5419,2269
5419,7303
5419,9442
5419,11152
5419,16273
5419,17262
5419,17263
5420,333
5420,5657
5420,7568
5420,26063
5421,16672
5421,17264
5421,17265
5421,17266
5422,17267
5422,17268
5423,17269
5423,17270
5423,17271
5423,17272
5424,17273
5424,17274
5424,17275
5425,17276
5426,3856
5426,4062
5426,8725
5426,17277
5427,4195
5427,17278
5428,435
5428,17279
5428,17280
5428,17281
5428,17282
5428,60693
5429,17283
5429,17284
5430,12696
5430,17285
5430,17286
5430,17287
5430,17288
5432,17289
5432,17290
5433,17291
5433,17292
5433,17293
5434,17294
5434,17295
5434,17296
5434,17297
5434,17298
5434,17299
5434,17300
5434,17301
5434,17302
5434,17303
5434,17304
5437,4026
5437,17305
5437,17306
5437,17307
5438,1215
5438,1239
5438,3545
5438,5883
5438,8466
5438,17308
5438,17309
5438,17310
5439,17311
5440,17312
5440,17313
5440,60778
5441,1912
5441,5810
5441,10059
5441,17314
5441,17315
5441,17316
5442,2454
5442,8504
5442,17317
5442,17318
5442,17319
5442,17320
5442,17321
5442,17322
5442,17323
5442,17324
5442,17325
5442,17326
5442,17327
5442,17328
5442,17329
5442,17330
5442,17331
5442,17332
5442,17333
5442,17334
5442,17335
5442,17336
5442,17337
5442,17338
5443,17339
5443,17340
5443,17341
5444,17342
5444,17343
5444,17344
5444,17345
5445,17346
5445,17347
5445,17348
5445,17349
5446,2206
5446,17350
5446,17351
5446,17352
5446,17353
5446,17354
5446,17355
5447,5298
5447,6180
5447,6181
5447,6182
5447,9536
5447,17356
5448,10964
5448,15098
5448,16815
5448,17357
5449,5126
5449,17358
5449,17359
5450,17360
5450,17361
5450,17362
5451,17363
5451,17364
5451,17365
5453,1088
5453,17366
5453,17367
5453,17368
5454,15755
5454,17369
5454,17370
5454,17371
5456,17372
5456,17373
5456,17374
5457,17375
5457,17376
5457,17377
5458,12948
5458,16701
5458,17378
5458,17379
5458,17380
5458,17381
5458,17382
5459,17383
5459,17384
5459,17385
5460,17386
5460,17387
5460,17388
5461,17389
5461,17390
5461,17391
5461,17392
5461,60693
5461,60778
5462,17393
5463,1513
5463,8679
5463,17394
5463,17395
5463,17396
5463,17397
5463,17398
5463,17399
5464,17400
5464,17401
5464,17402
5465,3209
5466,17163
5466,17403
5466,17404
5466,17405
5467,5002
5467,13918
5467,17406
5467,17407
5467,17408
5467,17409
5469,730
5469,731
5471,3209
5472,17410
5472,17411
5472,17412
5473,17413
5473,17414
5473,17415
5474,6628
5474,17416
5475,17417
5475,17418
5475,17419
5475,34656
5476,17420
5476,17421
5476,17422
5476,17423
5477,17424
5477,17425
5477,17426
5478,17427
5478,17428
5478,17429
5479,14929
5479,17430
5479,17431
5480,17432
5480,17433
5480,17434
5481,927
5481,8693
5481,17435
5481,17436
5481,927
5481,8693
5481,17435
5481,17436
5482,17437
5482,17438
5482,17439
5482,17440
5483,3568
5483,4316
5484,17441
5484,17442
5484,17443
5484,17444
5485,17445
5485,17446
5485,17447
5485,17448
5486,2530
5486,4316
5487,17449
5487,17450
5487,17451
5488,17452
5488,17453
5489,17454
5489,17455
5490,11663
5490,17456
5490,17457
5491,4316
5491,17458
5492,17459
5492,17460
5492,17461
5492,17462
5493,17463
5493,17464
5493,17465
5493,17466
5494,3568
5494,4316
5495,9998
5495,17467
5495,17468
5496,17469
5496,17470
5496,17471
5496,17472
5496,17473
5496,17474
5496,17475
5497,17469
5497,17470
5497,17471
5497,17472
5497,17473
5497,17474
5497,17475
5498,17476
5498,17477
5498,17478
5498,17479
5498,17480
5498,17481
5498,17482
5498,17483
5498,17484
5498,17485
5498,17486
5498,17487
5498,17488
5498,17489
5499,1191
5499,17490
5499,17491
5499,17492
5499,17493
5499,17494
5499,17495
5500,3306
5500,4892
5500,5762
5500,17496
5501,14106
5501,17497
5501,17498
5502,17499
5502,17500
5502,17501
5503,17502
5503,17503
5503,17504
5504,1516
5504,17505
5504,17506
5505,919
5505,1039
5505,1367
5505,4312
5505,10602
5505,13149
5505,17507
5505,17508
5505,17509
5505,17510
5505,17511
5505,17512
5505,17513
5505,17514
5505,17515
5506,17516
5506,17517
5506,17518
5506,17519
5506,17520
5506,17521
5506,17522
5506,17523
5506,17524
5506,17525
5507,17526
5507,17527
5507,17528
5507,17529
5507,17530
5507,17531
5507,17532
5507,17533
5507,48877
5508,1515
5508,9650
5508,17534
5508,17535
5508,17536
5508,17537
5508,17538
5508,17539
5508,17540
5508,17541
5509,2530
5509,4316
5510,16598
5510,17542
5510,17543
5511,16437
5511,17544
5511,17545
5512,17546
5512,17547
5513,17548
5513,17549
5513,17550
5513,17551
5513,17552
5513,17553
5513,17554
5513,17555
5513,17556
5513,17557
5514,14892
5514,14893
5514,17558
5515,3541
5515,7338
5515,10964
5515,17559
5515,17560
5516,13920
5516,17561
5516,17562
5516,17563
5516,17564
5516,17565
5517,17566
5518,17567
5518,17568
5519,17569
5519,17570
5519,17571
5519,17572
5519,17573
5519,17574
5519,17575
5519,17576
5519,17577
5519,17578
5519,17579
5519,17580
5519,17581
5519,17582
5519,17583
5519,17584
5519,17585
5519,17586
5519,17587
5519,17588
5519,17589
5520,17590
5520,17591
5520,17592
5520,17593
5520,17594
5521,17595
5521,17596
5521,17597
5521,17598
5522,17599
5522,17600
5522,17601
5522,17602
5522,17603
5522,17604
5522,17605
5522,17606
5523,6
5523,13588
5523,15851
5523,17607
5523,17608
5523,17609
5524,17610
5524,17611
5525,17612
5525,17613
5525,17614
5526,17615
5526,17616
5526,17617
5526,17618
5526,0
5526,3337
5526,10790
5526,12783
5526,14963
5526,23165
5526,27299
5526,27311
5526,33185
5526,33186
5527,17619
5527,17620
5527,17621
5527,17622
5527,17623
5527,17624
5527,17625
5527,17626
5527,17627
5528,17628
5528,17629
5528,17630
5528,17631
5528,17632
5528,17633
5528,17634
5529,17635
5529,17636
5529,17637
5529,17638
5531,17639
5531,17640
5532,17641
5532,17642
5533,17643
5533,17644
5534,16787
5534,17645
5535,17495
5535,17646
5535,17647
5536,17648
5536,17649
5536,17650
5536,17651
5536,17652
5537,17653
5537,17654
5538,1800
5538,7342
5538,17655
5538,17656
5538,17657
5538,17658
5538,17659
5538,17660
5538,17661
5538,17662
5539,17663
5539,17664
5539,17665
5540,17666
5540,17667
5540,17668
5541,17669
5542,17670
5542,17671
5542,17672
5542,17673
5543,3301
5543,7207
5543,17674
5544,389
5544,390
5544,17675
5545,2619
5545,17676
5545,17677
5545,17678
5546,634
5546,3021
5546,3025
5546,4054
5546,4906
5546,4907
5546,9519
5546,10572
5546,17679
5546,17680
5546,17681
5546,17682
5546,17683
5546,17684
5548,421
5548,1550
5548,17685
5548,17686
5548,17687
5548,17688
5549,69
5549,291
5549,1512
5549,3260
5549,3680
5549,4521
5549,6151
5549,6969
5549,17689
5549,17690
5549,604
5549,7681
5549,9360
5549,11062
5549,16497
5549,18940
5549,20457
5549,23103
5549,24133
5549,31284
5549,34878
5549,34879
5550,4521
5550,16315
5550,17691
5551,2083
5551,3239
5551,15109
5551,17692
5551,17693
5551,17694
5551,17695
5552,17696
5552,17697
5552,17698
5553,12697
5554,9884
5554,12216
5554,12222
5554,14604
5554,14605
5554,14606
5554,14607
5554,52977
5555,4827
5555,8610
5555,13441
5555,17699
5555,17700
5555,17701
5556,6306
5556,17702
5556,17703
5557,17704
5557,17705
5557,17706
5557,17707
5559,14955
5559,17708
5559,17709
5559,17710
5559,17711
5559,17712
5559,17713
5559,17714
5559,17715
5559,17716
5559,17717
5559,17718
5559,17719
5559,17720
5559,17721
5559,17722
5559,17723
5559,17724
5559,17725
5559,17726
5559,17727
5559,17728
5559,17729
5559,17730
5559,17731
5559,17732
5560,4082
5560,4466
5560,6910
5560,11127
5560,17733
5560,17734
5560,17735
5561,17736
5561,17737
5561,17738
5561,17739
5561,17740
5561,17741
5561,17742
5561,17743
5561,17744
5562,3393
5562,9056
5562,13315
5562,17745
5563,2270
5563,17746
5563,17747
5563,17748
5563,17749
5563,17750
5564,17751
5564,17752
5564,17753
5565,17754
5565,17755
5565,17756
5566,730
5566,731
5569,921
5569,2139
5569,12512
5569,17757
5569,17758
5569,17759
5570,16232
5570,17760
5570,17761
5570,17762
5571,3960
5571,17763
5571,17764
5571,17765
5571,17766
5572,1593
5573,17767
5573,17768
5573,17769
5574,2983
5574,17770
5574,17771
5574,17772
5574,17773
5575,17774
5575,17775
5575,17776
5575,17777
5575,17778
5576,69
5576,1566
5576,6672
5576,7278
5576,9803
5576,11627
5576,14960
5576,17779
5577,17780
5577,17781
5577,17782
5577,42377
5578,17783
5579,17784
5579,17785
5580,17786
5580,17787
5580,17788
5581,17789
5581,17790
5581,17791
5582,1779
5582,6964
5582,7433
5582,17792
5582,17793
5582,17794
